Filename,CelexID,DocID,remove
32004R1258:EN:NOT.html,32004R1258,17280,0
32004R1259:EN:NOT.html,32004R1259,17281,0
32004R1260:EN:NOT.html,32004R1260,17282,0
32004R1274:EN:NOT.html,32004R1274,17283,0
32004R1275:EN:NOT.html,32004R1275,17284,0
32004R1277:EN:NOT.html,32004R1277,17285,0
32004R1278:EN:NOT.html,32004R1278,17286,0
32004R1283:EN:NOT.html,32004R1283,17287,0
32004R1286:EN:NOT.html,32004R1286,17288,0
32004R1288:EN:NOT.html,32004R1288,17289,0
32004R1289:EN:NOT.html,32004R1289,17290,0
32004R1292:EN:NOT.html,32004R1292,17291,0
32004R1293:EN:NOT.html,32004R1293,17292,0
32004R1300:EN:NOT.html,32004R1300,17293,0
32004R1319:EN:NOT.html,32004R1319,17294,0
32004R1321:EN:NOT.html,32004R1321,17295,0
32004R1322:EN:NOT.html,32004R1322,17296,0
32004R1327:EN:NOT.html,32004R1327,17297,0
32004R1332:EN:NOT.html,32004R1332,17298,0
32004R1333:EN:NOT.html,32004R1333,17299,0
32004R1345:EN:NOT.html,32004R1345,17300,0
32004R1353:EN:NOT.html,32004R1353,17301,0
32004R1361:EN:NOT.html,32004R1361,17302,0
32004R1364:EN:NOT.html,32004R1364,17303,0
32004R1365:EN:NOT.html,32004R1365,17304,0
32004R1367:EN:NOT.html,32004R1367,17305,0
32004R1386:EN:NOT.html,32004R1386,17306,0
32004R1388:EN:NOT.html,32004R1388,17307,0
32004R1389:EN:NOT.html,32004R1389,17308,0
32004R1406:EN:NOT.html,32004R1406,17309,0
32004R1407:EN:NOT.html,32004R1407,17310,0
32004R1409:EN:NOT.html,32004R1409,17311,0
32004R1412:EN:NOT.html,32004R1412,17312,0
32004R1414:EN:NOT.html,32004R1414,17313,0
32004R1415:EN:NOT.html,32004R1415,17314,0
32004R1418:EN:NOT.html,32004R1418,17315,0
32004R1419:EN:NOT.html,32004R1419,17316,0
32004R1424:EN:NOT.html,32004R1424,17317,0
32004R1427:EN:NOT.html,32004R1427,17318,0
32004R1428:EN:NOT.html,32004R1428,17319,0
32004R1429:EN:NOT.html,32004R1429,17320,0
32004R1431:EN:NOT.html,32004R1431,17321,0
32004R1432:EN:NOT.html,32004R1432,17322,0
32004R1435:EN:NOT.html,32004R1435,17323,0
32004R1437:EN:NOT.html,32004R1437,17324,0
32004R1450:EN:NOT.html,32004R1450,17325,0
32004R1453:EN:NOT.html,32004R1453,17326,0
32004R1454:EN:NOT.html,32004R1454,17327,0
32004R1455:EN:NOT.html,32004R1455,17328,0
32004R1459:EN:NOT.html,32004R1459,17329,0
32004R1461:EN:NOT.html,32004R1461,17330,0
32004R1463:EN:NOT.html,32004R1463,17331,0
32004R1464:EN:NOT.html,32004R1464,17332,0
32004R1465:EN:NOT.html,32004R1465,17333,0
32004R1467:EN:NOT.html,32004R1467,17334,0
32004R1471:EN:NOT.html,32004R1471,17335,0
32004R1474:EN:NOT.html,32004R1474,17336,0
32004R1475:EN:NOT.html,32004R1475,17337,0
32004R1476:EN:NOT.html,32004R1476,17338,0
32004R1478:EN:NOT.html,32004R1478,17339,0
32004R1480:EN:NOT.html,32004R1480,17340,0
32004R1481:EN:NOT.html,32004R1481,17341,0
32004R1483:EN:NOT.html,32004R1483,17342,0
32004R1484:EN:NOT.html,32004R1484,17343,0
32004R1486:EN:NOT.html,32004R1486,17344,0
32004R1488:EN:NOT.html,32004R1488,17345,0
32004R1489:EN:NOT.html,32004R1489,17346,0
32004R1492:EN:NOT.html,32004R1492,17347,0
32004R1493:EN:NOT.html,32004R1493,17348,0
32004R1494:EN:NOT.html,32004R1494,17349,0
32004R1495:EN:NOT.html,32004R1495,17350,0
32004R1496:EN:NOT.html,32004R1496,17351,0
32004R1498:EN:NOT.html,32004R1498,17352,0
32004R1499:EN:NOT.html,32004R1499,17353,0
32004R1500:EN:NOT.html,32004R1500,17354,0
32004R1507:EN:NOT.html,32004R1507,17355,0
32004R1508:EN:NOT.html,32004R1508,17356,0
32004R1509:EN:NOT.html,32004R1509,17357,0
32004R1515:EN:NOT.html,32004R1515,17358,0
32004R1516:EN:NOT.html,32004R1516,17359,0
32004R1517:EN:NOT.html,32004R1517,17360,0
32004R1540:EN:NOT.html,32004R1540,17361,0
32004R1548:EN:NOT.html,32004R1548,17362,0
32004R1549:EN:NOT.html,32004R1549,17363,0
32004R1553:EN:NOT.html,32004R1553,17364,0
32004R1557:EN:NOT.html,32004R1557,17365,0
32004R1559:EN:NOT.html,32004R1559,17366,0
32004R1563:EN:NOT.html,32004R1563,17367,0
32004R1566:EN:NOT.html,32004R1566,17368,0
32004R1567:EN:NOT.html,32004R1567,17369,0
32004R1568:EN:NOT.html,32004R1568,17370,0
32004R1569:EN:NOT.html,32004R1569,17371,0
32004R1573:EN:NOT.html,32004R1573,17372,0
32004R1580:EN:NOT.html,32004R1580,17373,0
32004R1581:EN:NOT.html,32004R1581,17374,0
32004R1582:EN:NOT.html,32004R1582,17375,0
32004R1590:EN:NOT.html,32004R1590,17376,0
32004R1595:EN:NOT.html,32004R1595,17377,0
32004R1598:EN:NOT.html,32004R1598,17378,0
32004R1599:EN:NOT.html,32004R1599,17379,0
32004R1600:EN:NOT.html,32004R1600,17380,0
32004R1608:EN:NOT.html,32004R1608,17381,0
32004R1609:EN:NOT.html,32004R1609,17382,0
32004R1615:EN:NOT.html,32004R1615,17383,0
32004R1616:EN:NOT.html,32004R1616,17384,0
32004R1627:EN:NOT.html,32004R1627,17385,0
32004R1628:EN:NOT.html,32004R1628,17386,0
32004R1629:EN:NOT.html,32004R1629,17387,0
32004R1638:EN:NOT.html,32004R1638,17388,0
32004R1645:EN:NOT.html,32004R1645,17389,0
32004R1646:EN:NOT.html,32004R1646,17390,0
32004R1652:EN:NOT.html,32004R1652,17391,0
32004R1653:EN:NOT.html,32004R1653,17392,0
32004R1655:EN:NOT.html,32004R1655,17393,0
32004R1673:EN:NOT.html,32004R1673,17394,0
32004R1676:EN:NOT.html,32004R1676,17395,0
32004R1678:EN:NOT.html,32004R1678,17396,0
32004R1683:EN:NOT.html,32004R1683,17397,0
32004R1685:EN:NOT.html,32004R1685,17398,0
32004R1686:EN:NOT.html,32004R1686,17399,0
32004R1687:EN:NOT.html,32004R1687,17400,0
32004R1690:EN:NOT.html,32004R1690,17401,0
32004R1691:EN:NOT.html,32004R1691,17402,0
32004R1700:EN:NOT.html,32004R1700,17403,0
32004R1712:EN:NOT.html,32004R1712,17404,0
32004R1713:EN:NOT.html,32004R1713,17405,0
32004R1728:EN:NOT.html,32004R1728,17406,0
32004R1733:EN:NOT.html,32004R1733,17407,0
32004R1741:EN:NOT.html,32004R1741,17408,1
32004R1742:EN:NOT.html,32004R1742,17409,1
32004R1743:EN:NOT.html,32004R1743,17410,1
32004R1744:EN:NOT.html,32004R1744,17411,1
32004R1745:EN:NOT.html,32004R1745,17412,1
32004R1749:EN:NOT.html,32004R1749,17413,1
32004R1750:EN:NOT.html,32004R1750,17414,1
32004R1751:EN:NOT.html,32004R1751,17415,1
32004R1756:EN:NOT.html,32004R1756,17416,0
32004R1757:EN:NOT.html,32004R1757,17417,0
32004R1758:EN:NOT.html,32004R1758,17418,0
32004R1762:EN:NOT.html,32004R1762,17419,0
32004R1763:EN:NOT.html,32004R1763,17420,0
32004R1765:EN:NOT.html,32004R1765,17421,0
32004R1767:EN:NOT.html,32004R1767,17422,0
32004R1769:EN:NOT.html,32004R1769,17423,0
32004R1774:EN:NOT.html,32004R1774,17424,0
32004R1778:EN:NOT.html,32004R1778,17425,0
32004R1779:EN:NOT.html,32004R1779,17426,0
32004R1785:EN:NOT.html,32004R1785,17427,0
32004R1796:EN:NOT.html,32004R1796,17428,0
32004R1797:EN:NOT.html,32004R1797,17429,0
32004R1802:EN:NOT.html,32004R1802,17430,0
32004R1805:EN:NOT.html,32004R1805,17431,0
32004R1808:EN:NOT.html,32004R1808,17432,0
32004R1809:EN:NOT.html,32004R1809,17433,0
32004R1811:EN:NOT.html,32004R1811,17434,0
32004R1813:EN:NOT.html,32004R1813,17435,0
32004R1819:EN:NOT.html,32004R1819,17436,0
32004R1820:EN:NOT.html,32004R1820,17437,0
32004R1829:EN:NOT.html,32004R1829,17438,0
32004R1830:EN:NOT.html,32004R1830,17439,0
32004R1831:EN:NOT.html,32004R1831,17440,0
32004R1838:EN:NOT.html,32004R1838,17441,0
32004R1839:EN:NOT.html,32004R1839,17442,0
32004R1840:EN:NOT.html,32004R1840,17443,0
32004R1842:EN:NOT.html,32004R1842,17444,0
32004R1843:EN:NOT.html,32004R1843,17445,0
32004R1845:EN:NOT.html,32004R1845,17446,0
32004R1846:EN:NOT.html,32004R1846,17447,0
32004R1847:EN:NOT.html,32004R1847,17448,0
32004R1849:EN:NOT.html,32004R1849,17449,0
32004R1850:EN:NOT.html,null,17450,1
32004R1851:EN:NOT.html,32004R1851,17451,0
32004R1853:EN:NOT.html,32004R1853,17452,0
32004R1856:EN:NOT.html,32004R1856,17453,0
32004R1860:EN:NOT.html,32004R1860,17454,1
32004R1861:EN:NOT.html,32004R1861,17455,1
32004R1862:EN:NOT.html,32004R1862,17456,0
32004R1863:EN:NOT.html,32004R1863,17457,1
32004R1864:EN:NOT.html,32004R1864,17458,0
32004R1875:EN:NOT.html,32004R1875,17459,0
32004R1876:EN:NOT.html,32004R1876,17460,0
32004R1877:EN:NOT.html,32004R1877,17461,1
32004R1891:EN:NOT.html,32004R1891,17462,0
32004R1892:EN:NOT.html,32004R1892,17463,0
32004R1893:EN:NOT.html,32004R1893,17464,0
32004R1894:EN:NOT.html,32004R1894,17465,0
32004R1895:EN:NOT.html,32004R1895,17466,0
32004R1896:EN:NOT.html,32004R1896,17467,0
32004R1897:EN:NOT.html,32004R1897,17468,0
32004R1898:EN:NOT.html,32004R1898,17469,0
32004R1900:EN:NOT.html,32004R1900,17470,0
32004R1901:EN:NOT.html,32004R1901,17471,0
32004R1902:EN:NOT.html,32004R1902,17472,0
32004R1903:EN:NOT.html,32004R1903,17473,0
32004R1920:EN:NOT.html,32004R1920,17474,0
32004R1921:EN:NOT.html,32004R1921,17475,0
32004R1923:EN:NOT.html,32004R1923,17476,0
32004R1925:EN:NOT.html,32004R1925,17477,0
32004R1928:EN:NOT.html,32004R1928,17478,0
32004R1932:EN:NOT.html,32004R1932,17479,0
32004R1934:EN:NOT.html,32004R1934,17480,0
32004R1935:EN:NOT.html,32004R1935,17481,0
32004R1937:EN:NOT.html,32004R1937,17482,0
32004R1942:EN:NOT.html,32004R1942,17483,0
32004R1944:EN:NOT.html,32004R1944,17484,0
32004R1964:EN:NOT.html,32004R1964,17485,0
32004R1965:EN:NOT.html,32004R1965,17486,0
32004R1970:EN:NOT.html,32004R1970,17487,0
32004R1971:EN:NOT.html,32004R1971,17488,0
32004R1973:EN:NOT.html,32004R1973,17489,1
32004R1974:EN:NOT.html,32004R1974,17490,1
32004R1979:EN:NOT.html,32004R1979,17491,0
32004R1982:EN:NOT.html,32004R1982,17492,0
32004R1989:EN:NOT.html,32004R1989,17493,0
32004R1991:EN:NOT.html,32004R1991,17494,0
32004R1992:EN:NOT.html,32004R1992,17495,0
32004R1993:EN:NOT.html,32004R1993,17496,0
32004R1997:EN:NOT.html,32004R1997,17497,0
32004R2000:EN:NOT.html,32004R2000,17498,0
32004R2006:EN:NOT.html,32004R2006,17499,0
32004R2007:EN:NOT.html,32004R2007,17500,0
32004R2008:EN:NOT.html,32004R2008,17501,0
32004R2028:EN:NOT.html,32004R2028,17502,0
32004R2034:EN:NOT.html,32004R2034,17503,0
32004R2044:EN:NOT.html,32004R2044,17504,0
32004R2045:EN:NOT.html,32004R2045,17505,0
32004R2051:EN:NOT.html,32004R2051,17506,0
32004R2052:EN:NOT.html,32004R2052,17507,0
32004R2054:EN:NOT.html,32004R2054,17508,0
32004R2059:EN:NOT.html,32004R2059,17509,0
32004R2060:EN:NOT.html,32004R2060,17510,0
32004R2063:EN:NOT.html,32004R2063,17511,0
32004R2064:EN:NOT.html,32004R2064,17512,0
32004R2065:EN:NOT.html,32004R2065,17513,0
32004R2068:EN:NOT.html,32004R2068,17514,0
32004R2070:EN:NOT.html,32004R2070,17515,0
32004R2073:EN:NOT.html,32004R2073,17516,0
32004R2074:EN:NOT.html,32004R2074,17517,0
32004R2076:EN:NOT.html,32004R2076,17518,0
32004R2077:EN:NOT.html,32004R2077,17519,0
32004R2079:EN:NOT.html,32004R2079,17520,0
32004R2080:EN:NOT.html,32004R2080,17521,0
32004R2081:EN:NOT.html,32004R2081,17522,0
32004R2082:EN:NOT.html,32004R2082,17523,0
32004R2083:EN:NOT.html,32004R2083,17524,0
32004R2086:EN:NOT.html,32004R2086,17525,0
32004R2088:EN:NOT.html,32004R2088,17526,0
32004R2091:EN:NOT.html,32004R2091,17527,0
32004R2092:EN:NOT.html,32004R2092,17528,0
32004R2094:EN:NOT.html,32004R2094,17529,0
32004R2095:EN:NOT.html,32004R2095,17530,0
32004R2097:EN:NOT.html,32004R2097,17531,0
32004R2098:EN:NOT.html,32004R2098,17532,0
32004R2102:EN:NOT.html,32004R2102,17533,0
32004R2103:EN:NOT.html,32004R2103,17534,0
32004R2104:EN:NOT.html,32004R2104,17535,0
32004R2110:EN:NOT.html,32004R2110,17536,0
32004R2111:EN:NOT.html,32004R2111,17537,0
32004R2112:EN:NOT.html,32004R2112,17538,0
32004R2116:EN:NOT.html,32004R2116,17539,0
32004R2119:EN:NOT.html,32004R2119,17540,0
32004R2120:EN:NOT.html,32004R2120,17541,0
32004R2121:EN:NOT.html,32004R2121,17542,0
32004R2125:EN:NOT.html,32004R2125,17543,0
32004R2133:EN:NOT.html,32004R2133,17544,0
32004R2136:EN:NOT.html,32004R2136,17545,0
32004R2138:EN:NOT.html,32004R2138,17546,0
32004R2139:EN:NOT.html,32004R2139,17547,0
32004R2140:EN:NOT.html,32004R2140,17548,0
32004R2141:EN:NOT.html,32004R2141,17549,0
32004R2143:EN:NOT.html,32004R2143,17550,0
32004R2145:EN:NOT.html,32004R2145,17551,0
32004R2148:EN:NOT.html,32004R2148,17552,0
32004R2165:EN:NOT.html,32004R2165,17553,0
32004R2166:EN:NOT.html,32004R2166,17554,0
32004R2167:EN:NOT.html,32004R2167,17555,0
32004R2168:EN:NOT.html,32004R2168,17556,0
32004R2169:EN:NOT.html,32004R2169,17557,0
32004R2171:EN:NOT.html,32004R2171,17558,0
32004R2172:EN:NOT.html,32004R2172,17559,0
32004R2181:EN:NOT.html,32004R2181,17560,0
32004R2182:EN:NOT.html,32004R2182,17561,0
32004R2186:EN:NOT.html,32004R2186,17562,0
32004R2187:EN:NOT.html,32004R2187,17563,0
32004R2188:EN:NOT.html,32004R2188,17564,0
32004R2190:EN:NOT.html,32004R2190,17565,0
32004R2200:EN:NOT.html,32004R2200,17566,0
32004R2202:EN:NOT.html,32004R2202,17567,0
32004R2203:EN:NOT.html,32004R2203,17568,0
32004R2204:EN:NOT.html,32004R2204,17569,0
32004R2205:EN:NOT.html,32004R2205,17570,0
32004R2216:EN:NOT.html,32004R2216,17571,0
32004R2217:EN:NOT.html,32004R2217,17572,0
32004R2221:EN:NOT.html,32004R2221,17573,0
32004R2222:EN:NOT.html,32004R2222,17574,0
32004R2223:EN:NOT.html,32004R2223,17575,0
32004R2229:EN:NOT.html,32004R2229,17576,0
32004R2230:EN:NOT.html,32004R2230,17577,0
32004R2231:EN:NOT.html,32004R2231,17578,0
32004R2232:EN:NOT.html,32004R2232,17579,0
32004R2233:EN:NOT.html,32004R2233,17580,0
32004R2236:EN:NOT.html,32004R2236,17581,0
32004R2237:EN:NOT.html,32004R2237,17582,0
32004R2238:EN:NOT.html,32004R2238,17583,0
32004R2240:EN:NOT.html,32004R2240,17584,0
32004R2243:EN:NOT.html,32004R2243,17585,0
32004R2245:EN:NOT.html,32004R2245,17586,0
32004R2248:EN:NOT.html,32004R2248,17587,0
32004R2249:EN:NOT.html,32004R2249,17588,0
32004R2250:EN:NOT.html,32004R2250,17589,0
32004R2252:EN:NOT.html,32004R2252,17590,0
32004R2253:EN:NOT.html,32004R2253,17591,0
32004R2254:EN:NOT.html,32004R2254,17592,0
32004R2255:EN:NOT.html,32004R2255,17593,0
32004R2256:EN:NOT.html,32004R2256,17594,0
32004R2257:EN:NOT.html,32004R2257,17595,0
32004R2267:EN:NOT.html,32004R2267,17596,0
32004R2268:EN:NOT.html,32004R2268,17597,0
32004R2269:EN:NOT.html,32004R2269,17598,0
32004R2270:EN:NOT.html,32004R2270,17599,0
32004R2271:EN:NOT.html,32004R2271,17600,0
32004R2273:EN:NOT.html,32004R2273,17601,0
32004R2278:EN:NOT.html,32004R2278,17602,0
32004R2279:EN:NOT.html,32004R2279,17603,0
32004X0512(01):EN:NOT.html,32004X0512(01),17604,0
32004X0513(01):EN:NOT.html,32004X0513(01),17605,0
32005A0401(01):EN:NOT.html,32005A0401(01),17606,0
32005A0401(03):EN:NOT.html,32005A0401(03),17607,0
32005A0401(04):EN:NOT.html,32005A0401(04),17608,0
32005A0603(01):EN:NOT.html,32005A0603(01),17609,0
32005A0603(02):EN:NOT.html,32005A0603(02),17610,0
32005A0603(03):EN:NOT.html,32005A0603(03),17611,0
32005A0603(04):EN:NOT.html,32005A0603(04),17612,0
32005A0603(05):EN:NOT.html,32005A0603(05),17613,0
32005A0603(06):EN:NOT.html,32005A0603(06),17614,0
32005A0603(07):EN:NOT.html,32005A0603(07),17615,0
32005A0603(08):EN:NOT.html,32005A0603(08),17616,0
32005A0603(09):EN:NOT.html,32005A0603(09),17617,0
32005A0603(10):EN:NOT.html,32005A0603(10),17618,0
32005A0603(11):EN:NOT.html,32005A0603(11),17619,0
32005A0719(01):EN:NOT.html,32005A0719(01),17620,0
32005A0719(02):EN:NOT.html,32005A0719(02),17621,0
32005A0719(03):EN:NOT.html,32005A0719(03),17622,0
32005A0719(04):EN:NOT.html,32005A0719(04),17623,0
32005A0719(05):EN:NOT.html,32005A0719(05),17624,0
32005A0719(06):EN:NOT.html,32005A0719(06),17625,0
32005A0719(07):EN:NOT.html,32005A0719(07),17626,0
32005A0917(01):EN:NOT.html,32005A0917(01),17627,0
32005B0529:EN:NOT.html,32005B0529,17628,0
32005B0530:EN:NOT.html,32005B0530,17629,0
32005B0531:EN:NOT.html,32005B0531,17630,0
32005B0532:EN:NOT.html,32005B0532,17631,0
32005B0533:EN:NOT.html,32005B0533,17632,0
32005B0534:EN:NOT.html,32005B0534,17633,0
32005B0535:EN:NOT.html,32005B0535,17634,0
32005B0536:EN:NOT.html,32005B0536,17635,0
32005B0537:EN:NOT.html,32005B0537,17636,0
32005B0538:EN:NOT.html,32005B0538,17637,0
32005B0539:EN:NOT.html,32005B0539,17638,0
32005B0540:EN:NOT.html,32005B0540,17639,0
32005B0541:EN:NOT.html,32005B0541,17640,0
32005B0542:EN:NOT.html,32005B0542,17641,0
32005B0543:EN:NOT.html,32005B0543,17642,0
32005B0544:EN:NOT.html,32005B0544,17643,0
32005B0545:EN:NOT.html,32005B0545,17644,0
32005B0546:EN:NOT.html,32005B0546,17645,0
32005B0547:EN:NOT.html,32005B0547,17646,0
32005B0548:EN:NOT.html,32005B0548,17647,0
32005B0549:EN:NOT.html,32005B0549,17648,0
32005B0550:EN:NOT.html,32005B0550,17649,0
32005B0551:EN:NOT.html,32005B0551,17650,0
32005B0552:EN:NOT.html,32005B0552,17651,0
32005B0553:EN:NOT.html,32005B0553,17652,0
32005D0001(01):EN:NOT.html,32005D0001(01),17653,0
32005D0001:EN:NOT.html,32005D0001,17654,0
32005D0002(01):EN:NOT.html,32005D0002(01),17655,0
32005D0002:EN:NOT.html,32005D0002,17656,0
32005D0003:EN:NOT.html,32005D0003,17657,0
32005D0005:EN:NOT.html,32005D0005,17658,0
32005D0006:EN:NOT.html,32005D0006,17659,0
32005D0007(01):EN:NOT.html,32005D0007(01),17660,0
32005D0007:EN:NOT.html,32005D0007,17661,0
32005D0008:EN:NOT.html,32005D0008,17662,0
32005D0009:EN:NOT.html,32005D0009,17663,0
32005D0011:EN:NOT.html,32005D0011,17664,0
32005D0012(01):EN:NOT.html,32005D0012(01)R(01),17665,1
32005D0012(02):EN:NOT.html,32005D0012(02),17666,0
32005D0012:EN:NOT.html,32005D0012,17667,0
32005D0013:EN:NOT.html,32005D0013,17668,0
32005D0014(01):EN:NOT.html,32005D0014(01),17669,0
32005D0014:EN:NOT.html,32005D0014,17670,0
32005D0015:EN:NOT.html,32005D0015,17671,0
32005D0016:EN:NOT.html,32005D0016,17672,0
32005D0019:EN:NOT.html,32005D0019,17673,0
32005D0020:EN:NOT.html,32005D0020,17674,0
32005D0021:EN:NOT.html,32005D0021,17675,0
32005D0023:EN:NOT.html,32005D0023,17676,0
32005D0024:EN:NOT.html,32005D0024,17677,0
32005D0025:EN:NOT.html,32005D0025,17678,0
32005D0028:EN:NOT.html,32005D0028,17679,0
32005D0029:EN:NOT.html,32005D0029,17680,0
32005D0030:EN:NOT.html,32005D0030,17681,0
32005D0033:EN:NOT.html,32005D0033,17682,0
32005D0034:EN:NOT.html,32005D0034,17683,0
32005D0036:EN:NOT.html,32005D0036,17684,0
32005D0037:EN:NOT.html,32005D0037,17685,0
32005D0038:EN:NOT.html,32005D0038,17686,0
32005D0039:EN:NOT.html,32005D0039,17687,0
32005D0042:EN:NOT.html,32005D0042,17688,0
32005D0043:EN:NOT.html,32005D0043,17689,0
32005D0045:EN:NOT.html,32005D0045,17690,0
32005D0046:EN:NOT.html,32005D0046,17691,0
32005D0047:EN:NOT.html,32005D0047,17692,0
32005D0048:EN:NOT.html,32005D0048,17693,0
32005D0050:EN:NOT.html,32005D0050,17694,0
32005D0051:EN:NOT.html,32005D0051,17695,0
32005D0053:EN:NOT.html,32005D0053,17696,0
32005D0054:EN:NOT.html,32005D0054,17697,0
32005D0055:EN:NOT.html,32005D0055,17698,0
32005D0056:EN:NOT.html,32005D0056,17699,0
32005D0058:EN:NOT.html,32005D0058,17700,0
32005D0059:EN:NOT.html,32005D0059,17701,0
32005D0060:EN:NOT.html,32005D0060,17702,0
32005D0063:EN:NOT.html,32005D0063,17703,0
32005D0064:EN:NOT.html,32005D0064,17704,0
32005D0067:EN:NOT.html,32005D0067,17705,0
32005D0068:EN:NOT.html,32005D0068,17706,0
32005D0070:EN:NOT.html,32005D0070,17707,0
32005D0071:EN:NOT.html,32005D0071,17708,0
32005D0072:EN:NOT.html,32005D0072,17709,0
32005D0073:EN:NOT.html,32005D0073,17710,0
32005D0074:EN:NOT.html,32005D0074,17711,0
32005D0075:EN:NOT.html,32005D0075,17712,0
32005D0076:EN:NOT.html,32005D0076,17713,0
32005D0077:EN:NOT.html,32005D0077,17714,0
32005D0084:EN:NOT.html,32005D0084,17715,0
32005D0085:EN:NOT.html,32005D0085,17716,0
32005D0086:EN:NOT.html,32005D0086,17717,0
32005D0087:EN:NOT.html,32005D0087,17718,0
32005D0090:EN:NOT.html,32005D0090,17719,0
32005D0091:EN:NOT.html,32005D0091,17720,0
32005D0092:EN:NOT.html,32005D0092,17721,0
32005D0093:EN:NOT.html,32005D0093,17722,0
32005D0101:EN:NOT.html,32005D0101,17723,0
32005D0102:EN:NOT.html,32005D0102,17724,0
32005D0103:EN:NOT.html,32005D0103,17725,0
32005D0105:EN:NOT.html,32005D0105,17726,0
32005D0106:EN:NOT.html,32005D0106,17727,1
32005D0107:EN:NOT.html,32005D0107,17728,0
32005D0114:EN:NOT.html,32005D0114,17729,0
32005D0115:EN:NOT.html,32005D0115,17730,0
32005D0116:EN:NOT.html,32005D0116,17731,0
32005D0117:EN:NOT.html,32005D0117,17732,0
32005D0118(02):EN:NOT.html,32005D0118(02),17733,0
32005D0118(03):EN:NOT.html,32005D0118(03),17734,0
32005D0118(04):EN:NOT.html,32005D0118(04),17735,0
32005D0118(05):EN:NOT.html,32005D0118(05),17736,0
32005D0118:EN:NOT.html,32005D0118,17737,0
32005D0119:EN:NOT.html,32005D0119,17738,0
32005D0122:EN:NOT.html,32005D0122,17739,0
32005D0123:EN:NOT.html,32005D0123,17740,0
32005D0124:EN:NOT.html,32005D0124,17741,0
32005D0125:EN:NOT.html,32005D0125,17742,0
32005D0126:EN:NOT.html,32005D0126,17743,0
32005D0127:EN:NOT.html,32005D0127,17744,0
32005D0128:EN:NOT.html,32005D0128,17745,0
32005D0129:EN:NOT.html,32005D0129,17746,0
32005D0130:EN:NOT.html,32005D0130,17747,0
32005D0131:EN:NOT.html,32005D0131,17748,0
32005D0134:EN:NOT.html,32005D0134,17749,0
32005D0136:EN:NOT.html,32005D0136,17750,0
32005D0137:EN:NOT.html,32005D0137,17751,0
32005D0138:EN:NOT.html,32005D0138,17752,0
32005D0140:EN:NOT.html,32005D0140,17753,0
32005D0145:EN:NOT.html,32005D0145,17754,0
32005D0150:EN:NOT.html,32005D0150,17755,0
32005D0151:EN:NOT.html,32005D0151,17756,0
32005D0152:EN:NOT.html,32005D0152,17757,0
32005D0153:EN:NOT.html,32005D0153,17758,0
32005D0154:EN:NOT.html,32005D0154,17759,0
32005D0156:EN:NOT.html,32005D0156,17760,0
32005D0160:EN:NOT.html,32005D0160,17761,1
32005D0163:EN:NOT.html,32005D0163,17762,0
32005D0164:EN:NOT.html,32005D0164,17763,0
32005D0166:EN:NOT.html,32005D0166,17764,0
32005D0167:EN:NOT.html,32005D0167,17765,0
32005D0169:EN:NOT.html,32005D0169,17766,0
32005D0170:EN:NOT.html,32005D0170,17767,0
32005D0171:EN:NOT.html,32005D0171,17768,0
32005D0173:EN:NOT.html,32005D0173,17769,0
32005D0174:EN:NOT.html,32005D0174,17770,0
32005D0176:EN:NOT.html,32005D0176,17771,0
32005D0177:EN:NOT.html,32005D0177,17772,0
32005D0179:EN:NOT.html,32005D0179,17773,0
32005D0180:EN:NOT.html,32005D0180,17774,0
32005D0182:EN:NOT.html,32005D0182,17775,0
32005D0183:EN:NOT.html,32005D0183,17776,0
32005D0184:EN:NOT.html,32005D0184,17777,0
32005D0185:EN:NOT.html,32005D0185,17778,0
32005D0186:EN:NOT.html,32005D0186,17779,0
32005D0188:EN:NOT.html,32005D0188,17780,0
32005D0191:EN:NOT.html,32005D0191,17781,0
32005D0192:EN:NOT.html,32005D0192,17782,0
32005D0193:EN:NOT.html,32005D0193,17783,0
32005D0195:EN:NOT.html,32005D0195,17784,0
32005D0197:EN:NOT.html,32005D0197,17785,0
32005D0199:EN:NOT.html,32005D0199,17786,0
32005D0200:EN:NOT.html,32005D0200,17787,0
32005D0206:EN:NOT.html,32005D0206,17788,1
32005D0209:EN:NOT.html,32005D0209,17789,0
32005D0211:EN:NOT.html,32005D0211,17790,0
32005D0216:EN:NOT.html,32005D0216,17791,0
32005D0217:EN:NOT.html,32005D0217,17792,0
32005D0218:EN:NOT.html,32005D0218,17793,0
32005D0219:EN:NOT.html,32005D0219,17794,0
32005D0223:EN:NOT.html,32005D0223,17795,0
32005D0224:EN:NOT.html,32005D0224,17796,0
32005D0225:EN:NOT.html,32005D0225,17797,0
32005D0226:EN:NOT.html,32005D0226,17798,0
32005D0229:EN:NOT.html,32005D0229,17799,0
32005D0230:EN:NOT.html,32005D0230,17800,0
32005D0232:EN:NOT.html,32005D0232,17801,0
32005D0233:EN:NOT.html,32005D0233,17802,0
32005D0234:EN:NOT.html,32005D0234,17803,0
32005D0236:EN:NOT.html,32005D0236,17804,0
32005D0237:EN:NOT.html,32005D0237,17805,0
32005D0238:EN:NOT.html,32005D0238,17806,0
32005D0239:EN:NOT.html,32005D0239,17807,0
32005D0240:EN:NOT.html,32005D0240,17808,0
32005D0241:EN:NOT.html,32005D0241,17809,0
32005D0242:EN:NOT.html,32005D0242,17810,0
32005D0245:EN:NOT.html,32005D0245,17811,0
